update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
11264,0.489258,0.648353,-23.119030,0.100794,47.058556,1.381231
11265,0.344021,0.405194,nan,0.100794,nan,1.092545
11266,0.484559,0.639240,-23.510017,0.100782,47.263569,1.379681
11267,0.502284,0.678668,nan,0.100782,nan,1.417127
11268,0.439339,0.645789,-23.251133,0.100770,47.768425,1.260101
11269,0.432014,0.807634,nan,0.100770,nan,1.252413
11270,0.323307,0.456129,-22.936314,0.100758,45.761429,1.022391
11271,0.441766,0.548503,nan,0.100758,nan,1.278654
11272,0.367609,0.577545,-23.024132,0.100746,47.052025,1.112636
11273,0.318417,0.410335,nan,0.100746,nan,1.017425
11274,0.651596,0.598134,-23.158440,0.100734,47.294998,1.747108
11275,0.446873,0.588676,nan,0.100734,nan,1.310971
11276,0.548141,0.575379,-23.606216,0.100722,47.261185,1.522318
11277,0.657697,0.698940,nan,0.100722,nan,1.742850
11278,0.403725,0.469054,-23.186970,0.100710,48.299461,1.214366
11279,0.388857,0.607598,nan,0.100710,nan,1.167424
11280,0.550216,0.630311,-23.569988,0.100698,49.349945,1.519004
11281,0.498987,0.597113,nan,0.100698,nan,1.393141
11282,0.489908,0.600313,-22.578819,0.100686,48.025322,1.364505
11283,0.433357,0.565547,nan,0.100686,nan,1.263832
11284,0.515586,0.517836,-23.321131,0.100674,47.180962,1.455257
11285,0.434119,0.468037,nan,0.100674,nan,1.290214
11286,0.331793,0.451672,-23.480572,0.100662,47.065502,1.032920
11287,0.509829,0.549997,nan,0.100662,nan,1.433260
11288,0.372977,0.408741,-24.286270,0.100650,47.812748,1.140444
11289,0.447346,0.574469,nan,0.100650,nan,1.315260
11290,0.459051,0.526782,-23.242514,0.100638,49.189289,1.316290
11291,0.346653,0.383623,nan,0.100638,nan,1.090397
11292,0.480784,0.542601,-23.518049,0.100626,47.392113,1.366535
11293,0.347098,0.426499,nan,0.100626,nan,1.078980
11294,0.437302,0.342104,-23.632942,0.100614,45.878036,1.280743
11295,0.348474,0.450603,nan,0.100614,nan,1.099632
11296,0.540151,0.434934,-22.585026,0.100602,45.275814,1.517894
11297,0.587157,0.673920,nan,0.100602,nan,1.608218
11298,0.508782,0.576362,-23.336021,0.100590,50.818111,1.428208
11299,0.426220,0.451594,nan,0.100590,nan,1.203242
11300,0.434443,0.513512,-24.242455,0.100578,48.179249,1.223003
11301,0.521534,0.664190,nan,0.100578,nan,1.454627
11302,0.527627,0.689769,-23.652138,0.100566,46.221130,1.446476
11303,0.458592,0.616736,nan,0.100566,nan,1.361476
11304,0.571255,0.545948,-23.799444,0.100554,48.461273,1.560274
11305,0.498025,0.539221,nan,0.100554,nan,1.426336
11306,0.375893,0.400654,-23.856804,0.100543,44.021538,1.159462
11307,0.491313,0.503381,nan,0.100543,nan,1.376405
11308,0.512345,0.672857,-23.667599,0.100531,48.323174,1.429330
11309,0.441451,0.641876,nan,0.100531,nan,1.265601
11310,0.387330,0.489627,-23.002335,0.100519,47.814468,1.154411
11311,0.304916,0.353135,nan,0.100519,nan,0.998288
11312,0.528085,0.516742,-22.934860,0.100507,46.071526,1.451649
11313,0.497784,0.419813,nan,0.100507,nan,1.405574
11314,0.360875,0.397909,-24.066681,0.100495,50.060734,1.075466
11315,0.436106,0.516622,nan,0.100495,nan,1.264344
11316,0.372010,0.526590,-24.104637,0.100483,49.216053,1.102013
11317,0.452691,0.623051,nan,0.100483,nan,1.305200
11318,0.557524,0.878190,-21.598545,0.100471,46.290680,1.543012
11319,0.643887,0.719185,nan,0.100471,nan,1.705688
11320,0.634938,0.509515,-23.385336,0.100459,49.235092,1.686099
11321,0.407521,0.652974,nan,0.100459,nan,1.176812
11322,0.512008,0.504810,-23.691734,0.100447,46.915092,1.397080
11323,0.554860,0.575996,nan,0.100447,nan,1.493315
11324,0.642683,0.460062,-24.493250,0.100435,48.372059,1.705375
11325,0.375479,0.491558,nan,0.100435,nan,1.165583
