costat,curcd,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,gsector,sector
A,USD,STD,INDL,C,GRMN,12/31/09,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/10,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/11,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/12,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/13,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/14,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/15,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/16,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/17,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/18,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/19,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/20,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/21,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/22,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/23,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/24,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
A,USD,STD,INDL,C,GRMN,12/31/25,141459,GARMIN LTD,H2906T109,25,Consumer Discretionary
I,USD,STD,INDL,C,SGEN,12/31/07,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/08,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/09,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/10,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/11,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/12,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/13,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/14,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/15,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/16,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/17,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/18,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/19,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/20,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/21,141460,SEAGEN INC,81181C104,35,Health Care
I,USD,STD,INDL,C,SGEN,12/31/22,141460,SEAGEN INC,81181C104,35,Health Care
A,USD,STD,INDL,C,MDLZ,12/31/04,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/05,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/06,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/07,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/08,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/09,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/10,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/11,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/12,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/13,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/14,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/15,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/16,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/17,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/18,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/19,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/20,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/21,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/22,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/23,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/24,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,MDLZ,12/31/25,142953,MONDELEZ INTERNATIONAL INC,609207105,30,Consumer Staples
A,USD,STD,INDL,C,AXON,12/31/04,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/05,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/06,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/07,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/08,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/09,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/10,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/11,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/12,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/13,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/14,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/15,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/16,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/17,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/18,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/19,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/20,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/21,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/22,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/23,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/24,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,AXON,12/31/25,143912,AXON ENTERPRISE INC,05464C101,20,Industrials
A,USD,STD,INDL,C,WTW,12/31/04,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/05,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/06,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/07,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/08,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/09,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/10,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/11,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/12,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/13,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/14,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/15,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/15,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/16,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/16,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/17,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/17,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/18,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/18,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/19,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/19,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/20,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/20,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/21,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/21,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/22,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/22,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/23,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/23,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,FS,C,WTW,12/31/24,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,WTW,12/31/24,144009,WILLIS TOWERS WATSON PLC,G96629103,40,Financials
A,USD,STD,INDL,C,NFLX,12/31/04,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/05,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/06,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/07,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/08,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/09,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/10,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/11,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/12,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/13,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/14,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/15,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/16,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/17,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/18,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/19,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/20,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/21,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/22,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/23,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/24,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,NFLX,12/31/25,147579,NETFLIX INC,64110L106,50,Communication Services
A,USD,STD,INDL,C,BBBY,12/31/04,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/05,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/06,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/07,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/08,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/09,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/10,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/11,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/12,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/13,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/14,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/15,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/16,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/17,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/18,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/19,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/20,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/21,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/22,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/23,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/24,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,BBBY,12/31/25,147868,BED BATH & BEYOND INC,690370101,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/04,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/05,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/06,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/07,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/08,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/09,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/10,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/11,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/12,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/13,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/14,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/15,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/16,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/17,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/18,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/19,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/20,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/21,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/22,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/23,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,WYNN,12/31/24,149318,WYNN RESORTS LTD,983134107,25,Consumer Discretionary
A,USD,STD,INDL,C,STX,6/30/04,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/05,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/06,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/07,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/08,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/09,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/10,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/11,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/12,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/13,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/14,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/15,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/16,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/17,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/18,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/19,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/20,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/21,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/22,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/23,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/24,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
A,USD,STD,INDL,C,STX,6/30/25,150937,SEAGATE TECHNOLOGY HOLDINGS,G7997R103,45,Information Technology
I,USD,STD,INDL,C,VMED,12/31/04,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
I,USD,STD,INDL,C,VMED,12/31/05,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
I,USD,STD,INDL,C,VMED,12/31/06,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
I,USD,STD,INDL,C,VMED,12/31/07,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
I,USD,STD,INDL,C,VMED,12/31/08,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
I,USD,STD,INDL,C,VMED,12/31/09,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
I,USD,STD,INDL,C,VMED,12/31/10,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
I,USD,STD,INDL,C,VMED,12/31/11,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
I,USD,STD,INDL,C,VMED,12/31/12,153668,VIRGIN MEDIA INC,92769L101,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/04,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/05,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/06,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/07,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/08,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/09,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/10,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/11,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/12,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/13,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/14,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/15,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/16,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/17,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/18,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/19,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/20,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/21,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/22,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/23,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,TCOM,12/31/24,157413,TRIP COM GROUP LTD,89677Q107,25,Consumer Discretionary
A,USD,STD,INDL,C,GOOGL,12/31/10,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/04,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/05,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/06,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/07,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/08,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/09,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/11,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/12,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/13,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/14,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/15,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/16,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/17,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/18,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/19,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/20,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/21,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/22,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/23,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/24,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,GOOGL,12/31/25,160329,ALPHABET INC,02079K305,50,Communication Services
A,USD,STD,INDL,C,LBTYK,12/31/04,160549,LIBERTY GLOBAL LTD,G61188127,50,Communication Services
A,USD,STD,INDL,C,LBTYK,12/31/05,160549,LIBERTY GLOBAL LTD,G61188127,50,Communication Services
