update_num,q1_loss,q2_loss,actor_loss,alpha,entropy,td_error
13086,0.700649,0.702647,-22.784861,0.089641,51.411766,1.800748
13087,0.703873,0.654281,nan,0.089641,nan,1.844982
13088,0.883294,0.984777,-22.145136,0.089630,51.467392,2.206511
13089,0.575833,0.616417,nan,0.089630,nan,1.587556
13090,0.662566,0.585863,-22.297417,0.089620,50.616230,1.752300
13091,0.548902,0.602191,nan,0.089620,nan,1.537007
13092,0.796478,0.827410,-22.688505,0.089609,50.611507,2.060906
13093,0.621126,0.569524,nan,0.089609,nan,1.697080
13094,0.784321,0.751360,-21.890619,0.089599,52.129471,2.024055
13095,0.942769,0.916925,nan,0.089599,nan,2.333052
13096,0.712721,0.686308,-22.286602,0.089588,49.020660,1.856237
13097,0.578173,0.580950,nan,0.089588,nan,1.573173
13098,0.841697,0.962592,-22.883411,0.089578,50.863144,2.118810
13099,0.891033,0.927328,nan,0.089578,nan,2.223358
13100,0.753655,0.699170,-21.580746,0.089567,51.949989,1.945782
13101,1.228677,0.960978,nan,0.089567,nan,2.925443
13102,1.027008,0.821356,-22.902481,0.089557,50.734196,2.504355
13103,1.045393,1.105084,nan,0.089557,nan,2.576466
13104,1.065959,0.848636,-20.923908,0.089547,52.126686,2.617140
13105,0.837931,0.846695,nan,0.089547,nan,2.148496
13106,1.132955,1.077203,-21.707142,0.089536,51.084862,2.753267
13107,0.819098,0.797037,nan,0.089536,nan,2.107683
13108,0.870384,1.280409,-22.385954,0.089526,51.497406,2.184763
13109,1.042407,0.943710,nan,0.089526,nan,2.519604
13110,0.776517,0.814280,-22.261898,0.089515,51.077881,1.971536
13111,0.754245,0.762280,nan,0.089515,nan,1.918260
13112,0.888018,0.951319,-22.631771,0.089505,53.118530,2.185934
13113,1.136358,1.003951,nan,0.089505,nan,2.774746
13114,0.785140,0.878773,-21.270327,0.089494,50.282307,2.020679
13115,0.712964,0.865050,nan,0.089494,nan,1.829134
13116,1.133988,0.952932,-21.528667,0.089484,51.777504,2.671198
13117,0.693521,0.505470,nan,0.089484,nan,1.831983
13118,0.912786,0.761742,-21.454811,0.089473,51.113220,2.272393
13119,0.793050,0.658489,nan,0.089473,nan,1.948061
13120,0.604988,0.548744,-22.575401,0.089463,51.760750,1.547568
13121,0.707260,0.867263,nan,0.089463,nan,1.877377
13122,0.959014,0.765974,-21.523121,0.089452,54.890034,2.401479
13123,1.025802,0.808603,nan,0.089452,nan,2.542465
13124,1.210140,1.035241,-21.753218,0.089442,53.370262,2.885559
13125,0.935202,0.902885,nan,0.089442,nan,2.340593
13126,1.009212,0.873770,-20.471657,0.089431,53.240707,2.504966
13127,0.951889,0.994275,nan,0.089431,nan,2.377249
13128,0.756472,0.748820,-21.686226,0.089421,51.347168,1.969668
13129,0.649299,0.682229,nan,0.089421,nan,1.776331
13130,0.755997,0.906318,-21.421360,0.089410,52.858242,1.982414
13131,0.941537,0.883868,nan,0.089410,nan,2.343024
13132,0.733712,0.728390,-21.881418,0.089400,51.172565,1.919693
13133,0.856109,0.715871,nan,0.089400,nan,2.202484
13134,0.872251,0.813174,-21.377531,0.089389,52.235271,2.231780
13135,0.651476,0.700101,nan,0.089389,nan,1.761047
13136,0.758313,0.603774,-21.535358,0.089378,52.586044,1.940595
